task,model,reasoning,difficulty_sd,tokens,performance,exact15
Std,moonshotai__kimi-k2-0905,none,44.0,16,0.7958174692130624,0
Std,moonshotai__kimi-k2-0905,none,71.0,13,0.07850035775843169,0
Std,moonshotai__kimi-k2-0905,none,28.0,9,0.14503584300090414,0
Std,moonshotai__kimi-k2-0905,none,55.0,11,0.1930120014154305,0
Std,moonshotai__kimi-k2-0905,none,74.0,13,0.09311599700966415,0
Std,moonshotai__kimi-k2-0905,none,31.0,16,0.10667707642189604,0
Std,moonshotai__kimi-k2-0905,none,44.0,11,0.05104769739437945,0
Std,moonshotai__kimi-k2-0905,none,51.0,12,0.05129343710595415,0
Std,moonshotai__kimi-k2-0905,none,29.0,14,0.051180099741835954,0
Std,moonshotai__kimi-k2-0905,none,38.0,11,5.839062243481643e-08,0
Std,moonshotai__kimi-k2-0905,none,55.0,11,0.10799786176993963,0
Std,moonshotai__kimi-k2-0905,none,43.0,12,0.008228290844382938,0
Std,moonshotai__kimi-k2-0905,none,70.0,12,0.09996810933969882,0
Std,moonshotai__kimi-k2-0905,none,62.0,12,0.08357768848184238,0
Std,moonshotai__kimi-k2-0905,none,78.0,13,0.1055175107694915,0
Std,moonshotai__kimi-k2-0905,none,17.0,12,0.2102685651694107,0
Std,moonshotai__kimi-k2-0905,none,32.0,13,5.880772746061725e-10,0
Std,moonshotai__kimi-k2-0905,none,48.0,13,0.0870428151506847,0
Std,moonshotai__kimi-k2-0905,none,67.0,13,0.051040051537405866,0
Std,moonshotai__kimi-k2-0905,none,54.0,12,0.09743834795814078,0
Std,moonshotai__kimi-k2-0905,none,33.0,16,0.6123393831967145,0
Std,moonshotai__kimi-k2-0905,none,32.0,12,0.08802890265160362,0
Std,moonshotai__kimi-k2-0905,none,38.0,13,0.06682862120202734,0
Std,moonshotai__kimi-k2-0905,none,34.0,13,1.0,1
Std,moonshotai__kimi-k2-0905,none,37.0,14,8.775733533702626e-12,0
Std,moonshotai__kimi-k2-0905,none,18.0,15,0.04424979107078697,0
Std,moonshotai__kimi-k2-0905,none,8.0,14,5.789179224208813e-15,0
Std,moonshotai__kimi-k2-0905,none,10.0,9,0.7186626711292073,0
Std,moonshotai__kimi-k2-0905,none,49.0,10,0.09535891707432637,0
Std,moonshotai__kimi-k2-0905,none,19.0,9,0.08683855809899654,0
Std,moonshotai__kimi-k2-0905,none,9.0,10,0.09420202582509035,0
Std,moonshotai__kimi-k2-0905,none,12.0,12,0.038157123522142775,0
Std,moonshotai__kimi-k2-0905,none,40.0,11,0.6475778290940737,0
Std,moonshotai__kimi-k2-0905,none,9.0,13,0.12327895932135141,0
Std,moonshotai__kimi-k2-0905,none,34.0,11,0.10912584147184369,0
Std,moonshotai__kimi-k2-0905,none,59.0,12,0.08069992283784715,0
Std,moonshotai__kimi-k2-0905,none,72.0,13,0.07354359153809858,0
Std,moonshotai__kimi-k2-0905,none,22.0,13,0.05013740636948427,0
Std,moonshotai__kimi-k2-0905,none,35.0,14,6.033796958230204e-14,0
Std,moonshotai__kimi-k2-0905,none,24.0,17,0.9382138302808425,0
Std,moonshotai__kimi-k2-0905,none,20.0,13,0.05099487633920228,0
Std,moonshotai__kimi-k2-0905,none,85.0,13,0.11305202818425605,0
Std,moonshotai__kimi-k2-0905,none,13.0,12,0.07253459848555097,0
Std,moonshotai__kimi-k2-0905,none,64.0,12,0.09408350451003201,0
Std,moonshotai__kimi-k2-0905,none,14.0,9,0.8814314610379095,0
Std,moonshotai__kimi-k2-0905,none,26.0,9,0.5434236751117094,0
Std,moonshotai__kimi-k2-0905,none,66.0,13,0.05096080071526862,0
Std,moonshotai__kimi-k2-0905,none,21.0,10,0.11005542264477243,0
Std,moonshotai__kimi-k2-0905,none,57.0,15,0.14161223732315006,0
Std,moonshotai__kimi-k2-0905,none,50.0,13,0.0848254845029371,0
Std,moonshotai__kimi-k2-0905,none,56.0,11,0.07567297393177148,0
Std,moonshotai__kimi-k2-0905,none,74.0,12,0.14709321588732754,0
Std,moonshotai__kimi-k2-0905,none,21.0,10,0.0955981771645202,0
Std,moonshotai__kimi-k2-0905,none,27.0,12,0.08306125099427739,0
Std,moonshotai__kimi-k2-0905,none,17.0,13,5.976265014714067e-05,0
Std,moonshotai__kimi-k2-0905,none,61.0,14,5.5972780583695405e-14,0
Std,moonshotai__kimi-k2-0905,none,17.0,10,0.02904819271008356,0
Std,moonshotai__kimi-k2-0905,none,37.0,12,0.05086172776244044,0
Std,moonshotai__kimi-k2-0905,none,78.0,13,0.07810979996497809,0
Std,moonshotai__kimi-k2-0905,none,16.0,13,4.0893913431665273e-14,0
Std,moonshotai__kimi-k2-0905,none,63.0,13,0.05103272679414784,0
Std,moonshotai__kimi-k2-0905,none,20.0,17,0.05113871505887266,0
Std,moonshotai__kimi-k2-0905,none,54.0,13,0.06612686933886874,0
Std,moonshotai__kimi-k2-0905,none,21.0,14,0.08471849239425985,0
Std,moonshotai__kimi-k2-0905,none,62.0,15,0.08818956497918216,0
Std,moonshotai__kimi-k2-0905,none,68.0,13,0.05166916764992813,0
Std,moonshotai__kimi-k2-0905,none,22.0,13,5.738983979143765e-08,0
Std,moonshotai__kimi-k2-0905,none,77.0,14,0.07327471767641831,0
Std,moonshotai__kimi-k2-0905,none,49.0,9,0.06738260508155734,0
Std,moonshotai__kimi-k2-0905,none,39.0,13,4.0946943374339684e-10,0
Std,moonshotai__kimi-k2-0905,none,19.0,16,0.13501284814204856,0
Std,moonshotai__kimi-k2-0905,none,46.0,11,0.09198989525499465,0
Std,moonshotai__kimi-k2-0905,none,15.0,13,0.08817938481397752,0
Std,moonshotai__kimi-k2-0905,none,81.0,14,5.668980060297489e-09,0
Std,moonshotai__kimi-k2-0905,none,33.0,11,0.1519166904833143,0
Std,moonshotai__kimi-k2-0905,none,24.0,16,0.09344270065944786,0
Std,moonshotai__kimi-k2-0905,none,14.0,9,6.74113115501923e-13,0
Std,moonshotai__kimi-k2-0905,none,35.0,11,0.051090593439816444,0
Std,moonshotai__kimi-k2-0905,none,62.0,11,0.08848653705865041,0
Std,moonshotai__kimi-k2-0905,none,18.0,13,5.538486227206238e-13,0
Std,moonshotai__kimi-k2-0905,none,46.0,11,0.051108969284920806,0
Std,moonshotai__kimi-k2-0905,none,70.0,12,0.12163779282286008,0
Std,moonshotai__kimi-k2-0905,none,51.0,13,0.0748533785751812,0
Std,moonshotai__kimi-k2-0905,none,64.0,13,0.14618322508101236,0
Std,moonshotai__kimi-k2-0905,none,34.0,12,0.0712914818952423,0
Std,moonshotai__kimi-k2-0905,none,28.0,12,0.07832260838148655,0
Std,moonshotai__kimi-k2-0905,none,31.0,11,5.7905932555072837e-11,0
Std,moonshotai__kimi-k2-0905,none,79.0,14,0.09098824117923518,0
Std,moonshotai__kimi-k2-0905,none,36.0,12,0.10409435951807923,0
Std,moonshotai__kimi-k2-0905,none,45.0,11,0.05114377504312875,0
Std,moonshotai__kimi-k2-0905,none,38.0,14,0.11353784906864348,0
Std,moonshotai__kimi-k2-0905,none,58.0,15,0.10396867553808042,0
Std,moonshotai__kimi-k2-0905,none,18.0,13,0.13016438660220692,0
Std,moonshotai__kimi-k2-0905,none,21.0,11,9.096018024886416e-05,0
Std,moonshotai__kimi-k2-0905,none,47.0,16,0.12330693727007441,0
Std,moonshotai__kimi-k2-0905,none,39.0,13,4.0990233321105016e-05,0
Std,moonshotai__kimi-k2-0905,none,32.0,10,0.06353308073729345,0
Std,moonshotai__kimi-k2-0905,none,35.0,14,0.8779392705193404,0
Std,moonshotai__kimi-k2-0905,none,51.0,15,5.995204813018114e-05,0
Std,moonshotai__kimi-k2-0905,none,49.0,14,0.0852445550689484,0
Std,moonshotai__kimi-k2-0905,none,24.0,17,0.11038502884691899,0
Std,moonshotai__kimi-k2-0905,none,34.0,13,0.165796577952095,0
Std,moonshotai__kimi-k2-0905,none,21.0,14,5.390347641977473e-10,0
Std,moonshotai__kimi-k2-0905,none,32.0,12,0.1580981531503344,0
Std,moonshotai__kimi-k2-0905,none,55.0,11,0.07584018805473486,0
Std,moonshotai__kimi-k2-0905,none,47.0,14,5.796861699749806e-13,0
Std,moonshotai__kimi-k2-0905,none,18.0,16,0.1613026875180748,0
Std,moonshotai__kimi-k2-0905,none,74.0,13,0.051018152693588587,0
Std,moonshotai__kimi-k2-0905,none,34.0,13,0.15984154626179795,0
Std,moonshotai__kimi-k2-0905,none,72.0,13,0.10563943355417564,0
Std,moonshotai__kimi-k2-0905,none,25.0,13,0.20412015300149816,0
Std,moonshotai__kimi-k2-0905,none,75.0,11,5.850297091685364e-05,0
Std,moonshotai__kimi-k2-0905,none,58.0,13,1.0,1
Std,moonshotai__kimi-k2-0905,none,39.0,16384,5.7991728717673905e-12,0
Std,moonshotai__kimi-k2-0905,none,67.0,9,0.0002688077995872055,0
Std,moonshotai__kimi-k2-0905,none,41.0,13,0.0688412758732537,0
Std,moonshotai__kimi-k2-0905,none,39.0,17,5.32428281710251e-05,0
Std,moonshotai__kimi-k2-0905,none,18.0,9,0.1199621536534805,0
Std,moonshotai__kimi-k2-0905,none,22.0,16,0.1361243392828447,0
Std,moonshotai__kimi-k2-0905,none,51.0,12,0.06869533544392789,0
Std,moonshotai__kimi-k2-0905,none,56.0,13,0.05120918611272922,0
Std,moonshotai__kimi-k2-0905,none,77.0,12,0.09885836181791183,0
Std,moonshotai__kimi-k2-0905,none,14.0,14,0.06629615013301939,0
Std,moonshotai__kimi-k2-0905,none,46.0,13,0.07066524917205294,0
Std,moonshotai__kimi-k2-0905,none,71.0,13,0.09999712034629633,0
Std,moonshotai__kimi-k2-0905,none,29.0,11,0.08929900696979223,0
Std,moonshotai__kimi-k2-0905,none,11.0,14,0.07270461517367946,0
Std,moonshotai__kimi-k2-0905,none,66.0,13,0.09875899496802343,0
Std,moonshotai__kimi-k2-0905,none,30.0,11,0.05100822353089582,0
Std,moonshotai__kimi-k2-0905,none,22.0,9,0.12033706872882412,0
Std,moonshotai__kimi-k2-0905,none,9.0,15,0.00014311580341246064,0
Std,moonshotai__kimi-k2-0905,none,36.0,11,0.05113157080611863,0
Std,moonshotai__kimi-k2-0905,none,38.0,10,0.9719994354827276,0
Std,moonshotai__kimi-k2-0905,none,49.0,12,0.04762165356398781,0
Std,moonshotai__kimi-k2-0905,none,54.0,14,0.06636362726933685,0
Std,moonshotai__kimi-k2-0905,none,68.0,13,7.21500984824275e-08,0
Std,moonshotai__kimi-k2-0905,none,33.0,16,0.11553706396428416,0
Std,moonshotai__kimi-k2-0905,none,62.0,13,0.10130557294349334,0
Std,moonshotai__kimi-k2-0905,none,20.0,14,8.52761207535407e-13,0
Std,moonshotai__kimi-k2-0905,none,51.0,15,0.0848806823314345,0
Std,moonshotai__kimi-k2-0905,none,3.0,12,0.07084373404273031,0
Std,moonshotai__kimi-k2-0905,none,60.0,13,0.1656996802144783,0
Std,moonshotai__kimi-k2-0905,none,59.0,12,0.08055533627668243,0
Std,moonshotai__kimi-k2-0905,none,72.0,13,0.10830587521824415,0
Std,moonshotai__kimi-k2-0905,none,20.0,9,0.18026954783338672,0
Std,moonshotai__kimi-k2-0905,none,63.0,13,0.13811556034127956,0
Std,moonshotai__kimi-k2-0905,none,42.0,17,0.15576631112225187,0
Std,moonshotai__kimi-k2-0905,none,68.0,17,0.08675662115877313,0
Std,moonshotai__kimi-k2-0905,none,24.0,17,0.08328634960284036,0
Std,moonshotai__kimi-k2-0905,none,5.0,12,0.9624853568879818,0
Std,moonshotai__kimi-k2-0905,none,24.0,14,6.186073272190932e-11,0
Std,moonshotai__kimi-k2-0905,none,72.0,13,0.05107889710509074,0
Std,moonshotai__kimi-k2-0905,none,39.0,10,0.40272509469298234,0
Std,moonshotai__kimi-k2-0905,none,65.0,13,0.06676107860269717,0
Std,moonshotai__kimi-k2-0905,none,63.0,11,0.06973700352534316,0
Std,moonshotai__kimi-k2-0905,none,68.0,12,0.13912775287090332,0
Std,moonshotai__kimi-k2-0905,none,4.0,12,0.15243625926865403,0
Std,moonshotai__kimi-k2-0905,none,43.0,13,4.095374304337742e-09,0
Std,moonshotai__kimi-k2-0905,none,36.0,14,0.10189792107263335,0
Std,moonshotai__kimi-k2-0905,none,73.0,12,0.09464741590407554,0
Std,moonshotai__kimi-k2-0905,none,36.0,13,5.790464994169429e-14,0
Std,moonshotai__kimi-k2-0905,none,14.0,8,1.0,1
Std,moonshotai__kimi-k2-0905,none,32.0,14,0.004936791970274725,0
Std,moonshotai__kimi-k2-0905,none,32.0,16,0.06658299550057165,0
Std,moonshotai__kimi-k2-0905,none,32.0,12,0.07709231358641624,0
Std,moonshotai__kimi-k2-0905,none,58.0,14,0.05101398070116326,0
Std,moonshotai__kimi-k2-0905,none,32.0,13,0.09348622475919403,0
Std,moonshotai__kimi-k2-0905,none,37.0,13,5.809303881180324e-09,0
Std,moonshotai__kimi-k2-0905,none,12.0,13,5.473708529167764e-09,0
Std,moonshotai__kimi-k2-0905,none,41.0,14,0.1022521846100899,0
Std,moonshotai__kimi-k2-0905,none,16.0,13,5.513704501402603e-08,0
Std,moonshotai__kimi-k2-0905,none,39.0,13,0.050223218101297214,0
Std,moonshotai__kimi-k2-0905,none,38.0,13,0.051378298498413674,0
Std,moonshotai__kimi-k2-0905,none,32.0,12,0.11671102456227737,0
Std,moonshotai__kimi-k2-0905,none,42.0,13,0.09039668894464455,0
Std,moonshotai__kimi-k2-0905,none,46.0,12,0.08077746309573246,0
Std,moonshotai__kimi-k2-0905,none,50.0,13,0.09437636406636746,0
Std,moonshotai__kimi-k2-0905,none,49.0,13,0.08552476819467483,0
Std,moonshotai__kimi-k2-0905,none,63.0,13,0.05080147554450453,0
Std,moonshotai__kimi-k2-0905,none,7.0,13,0.09521243776833956,0
Std,moonshotai__kimi-k2-0905,none,46.0,13,0.051065866745320945,0
Std,moonshotai__kimi-k2-0905,none,40.0,14,4.780781992472932e-13,0
Std,moonshotai__kimi-k2-0905,none,82.0,14,0.13448663356473659,0
Std,moonshotai__kimi-k2-0905,none,45.0,12,0.11597972394685542,0
Std,moonshotai__kimi-k2-0905,none,61.0,13,0.08907920778806994,0
Std,moonshotai__kimi-k2-0905,none,74.0,12,0.09905035655557821,0
Std,moonshotai__kimi-k2-0905,none,76.0,13,0.06897258258996027,0
Std,moonshotai__kimi-k2-0905,none,19.0,13,0.10351816563826595,0
Std,moonshotai__kimi-k2-0905,none,85.0,13,5.678547261314087e-10,0
Std,moonshotai__kimi-k2-0905,none,39.0,13,0.09000360156340541,0
Std,moonshotai__kimi-k2-0905,none,59.0,13,0.053024277456048055,0
Std,moonshotai__kimi-k2-0905,none,17.0,14,6.693083897006847e-07,0
Std,moonshotai__kimi-k2-0905,none,37.0,13,0.05103737471618121,0
Std,moonshotai__kimi-k2-0905,none,39.0,11,0.13477891746434825,0
Std,moonshotai__kimi-k2-0905,none,41.0,14,5.650958954002814e-15,0
Std,moonshotai__kimi-k2-0905,none,31.0,16,0.07423793579309217,0
Std,moonshotai__kimi-k2-0905,none,78.0,13,0.08173512413596433,0
Std,moonshotai__kimi-k2-0905,none,62.0,12,0.2897077971338103,0
Std,moonshotai__kimi-k2-0905,none,42.0,10,0.08860309899661195,0
Std,moonshotai__kimi-k2-0905,none,30.0,16,0.07717346588399938,0
Std,moonshotai__kimi-k2-0905,none,35.0,11,1.0,1
Std,moonshotai__kimi-k2-0905,none,64.0,14,1.0,0
Std,moonshotai__kimi-k2-0905,none,32.0,15,0.5605232048292705,0
Std,moonshotai__kimi-k2-0905,none,44.0,10,0.11234006633710951,0
Std,moonshotai__kimi-k2-0905,none,20.0,12,0.24348276087563042,0
Std,moonshotai__kimi-k2-0905,none,25.0,12,5.658905614081021e-10,0
Std,moonshotai__kimi-k2-0905,none,78.0,17,0.056806228716963725,0
Std,moonshotai__kimi-k2-0905,none,50.0,17,0.07400580399750359,0
Std,moonshotai__kimi-k2-0905,none,13.0,13,0.08614123568858774,0
Std,moonshotai__kimi-k2-0905,none,20.0,9,0.05096530775793804,0
Std,moonshotai__kimi-k2-0905,none,82.0,16,0.10384444244179102,0
Std,moonshotai__kimi-k2-0905,none,18.0,16,0.10169813381607663,0
Std,moonshotai__kimi-k2-0905,none,19.0,17,0.1314694026602313,0
Std,moonshotai__kimi-k2-0905,none,78.0,12,0.20688249550852347,0
Std,moonshotai__kimi-k2-0905,none,69.0,13,0.10218053536443249,0
Std,moonshotai__kimi-k2-0905,none,68.0,13,0.12775577302402022,0
Std,moonshotai__kimi-k2-0905,none,3.0,13,0.0745373770402363,0
Std,moonshotai__kimi-k2-0905,none,23.0,9,6.381067351757374e-12,0
Std,moonshotai__kimi-k2-0905,none,82.0,13,0.09099791996175663,0
Std,moonshotai__kimi-k2-0905,none,3.0,11,0.006165380668740265,0
Std,moonshotai__kimi-k2-0905,none,43.0,11,0.08568839699933209,0
Std,moonshotai__kimi-k2-0905,none,1.0,14,5.945036007992748e-07,0
Std,moonshotai__kimi-k2-0905,none,30.0,16,0.15712082465743554,0
Std,moonshotai__kimi-k2-0905,none,2.0,13,0.11118655616834877,0
Std,moonshotai__kimi-k2-0905,none,25.0,10,4.090450498765004e-08,0
Std,moonshotai__kimi-k2-0905,none,25.0,11,0.10647432293231028,0
Std,moonshotai__kimi-k2-0905,none,34.0,10,0.06959186022780567,0
Std,moonshotai__kimi-k2-0905,none,49.0,9,0.13242852253551451,0
Std,moonshotai__kimi-k2-0905,none,16.0,16,0.15265294534480875,0
Std,moonshotai__kimi-k2-0905,none,28.0,17,0.10941890740399275,0
Std,moonshotai__kimi-k2-0905,none,2.0,13,0.051036758045048404,0
Std,moonshotai__kimi-k2-0905,none,79.0,11,0.2600569102114235,0
Std,moonshotai__kimi-k2-0905,none,20.0,13,0.09080622708925813,0
Std,moonshotai__kimi-k2-0905,none,64.0,14,4.097987571067792e-09,0
Std,moonshotai__kimi-k2-0905,none,46.0,14,0.0509852594011671,0
Std,moonshotai__kimi-k2-0905,none,22.0,17,0.5001132344356871,0
Std,moonshotai__kimi-k2-0905,none,22.0,14,0.3581267836424737,0
Std,moonshotai__kimi-k2-0905,none,38.0,14,0.15062777078550746,0
Std,moonshotai__kimi-k2-0905,none,46.0,13,5.493574543862975e-08,0
Std,moonshotai__kimi-k2-0905,none,16.0,9,0.08998952427684358,0
Std,moonshotai__kimi-k2-0905,none,7.0,9,0.09466440451480646,0
Std,moonshotai__kimi-k2-0905,none,47.0,16,0.1027139944231176,0
Std,moonshotai__kimi-k2-0905,none,45.0,10,0.0807098557907495,0
Std,moonshotai__kimi-k2-0905,none,26.0,12,0.13154098149884444,0
Std,moonshotai__kimi-k2-0905,none,24.0,10,0.10185230320889285,0
Std,moonshotai__kimi-k2-0905,none,17.0,14,5.805379925704531e-13,0
Std,moonshotai__kimi-k2-0905,none,73.0,11,0.06585366874045424,0
Std,moonshotai__kimi-k2-0905,none,34.0,11,0.051058318551052605,0
Std,moonshotai__kimi-k2-0905,none,22.0,14,5.790690003963742e-13,0
Std,moonshotai__kimi-k2-0905,none,29.0,14,0.09214575890089716,0
Std,moonshotai__kimi-k2-0905,none,79.0,13,0.09291441293233607,0
Std,moonshotai__kimi-k2-0905,none,12.0,12,0.05096906161540533,0
Std,moonshotai__kimi-k2-0905,none,50.0,17,0.08354703784249916,0
Std,moonshotai__kimi-k2-0905,none,44.0,12,0.07794431148767149,0
Std,moonshotai__kimi-k2-0905,none,48.0,11,0.1528096374136341,0
Std,moonshotai__kimi-k2-0905,none,46.0,14,0.11896744904903739,0
Std,moonshotai__kimi-k2-0905,none,27.0,10,0.05105767673427159,0
Std,moonshotai__kimi-k2-0905,none,6.0,13,0.08277743381106181,0
Std,moonshotai__kimi-k2-0905,none,26.0,10,0.0927237293033397,0
Std,moonshotai__kimi-k2-0905,none,38.0,12,0.14439217540111665,0
Std,moonshotai__kimi-k2-0905,none,62.0,13,0.08328137995068986,0
Std,moonshotai__kimi-k2-0905,none,66.0,12,0.09089499379144586,0
Std,moonshotai__kimi-k2-0905,none,18.0,15,0.13187794538604566,0
Std,moonshotai__kimi-k2-0905,none,53.0,13,0.09409322646770306,0
Std,moonshotai__kimi-k2-0905,none,20.0,15,0.10833535537159879,0
Std,moonshotai__kimi-k2-0905,none,20.0,8,6.495519882910402e-10,0
Std,moonshotai__kimi-k2-0905,none,76.0,10,0.14788505336711458,0
Std,moonshotai__kimi-k2-0905,none,35.0,12,0.08343451838883639,0
Std,openai__gpt-5,high,8.0,12181,1.0,1
Std,openai__gpt-5,high,21.0,25558,0.4978439769845249,0
Std,openai__gpt-5,high,25.0,19028,0.9771403740047323,0
Std,openai__gpt-5,high,45.0,43030,1.0,1
Std,openai__gpt-5,high,47.0,26968,0.9511200730332219,0
Std,openai__gpt-5,high,29.0,8147,1.0,1
Std,openai__gpt-5,high,43.0,4181,0.5837112041714294,0
Std,openai__gpt-5,high,52.0,23253,0.7286262345812172,0
Std,openai__gpt-5,high,63.0,28308,1.0,1
Std,openai__gpt-5,high,15.0,7895,1.0,1
Std,openai__gpt-5,high,57.0,31958,1.0,1
Std,openai__gpt-5,high,32.0,3539,0.8800292967200768,0
Std,openai__gpt-5,high,26.0,2450,1.0,1
Std,openai__gpt-5,high,42.0,29017,5.789604221704816e-05,0
Std,openai__gpt-5,high,21.0,5202,1.0,1
Std,openai__gpt-5,high,4.0,26646,1.0,1
Std,openai__gpt-5,high,49.0,3861,1.0,1
Std,openai__gpt-5,high,44.0,50839,1.0,1
Std,openai__gpt-5,high,27.0,14873,0.3722728119016526,0
Std,openai__gpt-5,high,51.0,29845,0.9563827016511267,0
Std,openai__gpt-5,high,22.0,8792,0.10589737503883084,0
Std,openai__gpt-5,high,62.0,3733,1.0,1
Std,openai__gpt-5,high,45.0,4311,1.0,1
Std,openai__gpt-5,high,46.0,32853,1.0,1
Std,openai__gpt-5,high,52.0,29143,0.5601950037388217,0
Std,openai__gpt-5,high,63.0,39510,0.5153454341814157,0
Std,openai__gpt-5,high,73.0,30486,1.0,1
Std,openai__gpt-5,high,24.0,23317,0.506320071233066,0
Std,openai__gpt-5,high,60.0,37975,0.5429369478179352,0
Std,openai__gpt-5,high,31.0,8852,0.8456825201834938,0
Std,openai__gpt-5,high,53.0,4756,1.0,1
Std,openai__gpt-5,high,42.0,26260,1.0,1
Std,openai__gpt-5,high,53.0,38424,0.4257278959135926,0
Std,openai__gpt-5,high,59.0,29783,0.7765209297317942,0
Std,openai__gpt-5,high,65.0,30101,0.32759716394530064,0
Std,openai__gpt-5,high,19.0,6678,0.3201284942217471,0
Std,openai__gpt-5,high,13.0,18648,0.7740359068125348,0
Std,openai__gpt-5,high,19.0,13976,0.6030762062877445,0
Std,openai__gpt-5,high,4.0,29844,1.0,1
Std,openai__gpt-5,high,17.0,25558,0.3196655416433558,0
Std,openai__gpt-5,high,43.0,27861,1.0,1
Std,openai__gpt-5,high,21.0,12442,0.48466778224468865,0
Std,openai__gpt-5,high,39.0,26134,0.7907657947485652,0
Std,openai__gpt-5,high,16.0,2258,0.12403427701449715,0
Std,openai__gpt-5,high,46.0,31254,1.0,1
Std,openai__gpt-5,high,32.0,28884,0.5119774340242279,0
Std,openai__gpt-5,high,17.0,6232,0.04970194534361731,0
Std,openai__gpt-5,high,19.0,25110,0.7626606133370815,0
Std,openai__gpt-5,high,47.0,23705,0.9956087459128846,0
Std,openai__gpt-5,high,42.0,20372,0.8203688023694513,0
Std,openai__gpt-5,high,6.0,4437,0.8931880214349618,0
Std,openai__gpt-5,high,4.0,15958,0.9678749242119999,0
Std,openai__gpt-5,high,45.0,3347,0.987526887240893,0
Std,openai__gpt-5,high,50.0,26518,1.0,1
Std,openai__gpt-5,high,3.0,11093,1.0,1
Std,openai__gpt-5,high,9.0,19092,0.9980267700692885,0
Std,openai__gpt-5,high,56.0,31705,0.8047606260578125,0
Std,openai__gpt-5,high,30.0,-1,0.0,0
Std,openai__gpt-5,high,38.0,3220,0.76000588468503,0
Std,openai__gpt-5,high,32.0,35604,0.9500147758109555,0
Std,openai__gpt-5,high,60.0,26325,1.0,1
Std,openai__gpt-5,high,74.0,4950,1.0,1
Std,openai__gpt-5,high,52.0,22036,0.6666575586528668,0
Std,openai__gpt-5,high,41.0,46806,0.6319943612072499,0
Std,openai__gpt-5,high,56.0,41685,1.0,1
Std,openai__gpt-5,high,20.0,-1,0.0,0
Std,openai__gpt-5,high,1.0,7252,0.9049300195247981,0
Std,openai__gpt-5,high,46.0,24920,0.7665890459523185,0
Std,openai__gpt-5,high,10.0,16789,0.8496174182582263,0
Std,openai__gpt-5,high,31.0,16215,0.5779115224807326,0
Std,openai__gpt-5,high,61.0,25813,1.0,1
Std,openai__gpt-5,high,37.0,4117,1.0,1
Std,openai__gpt-5,high,17.0,17368,0.7626965151204156,0
Std,openai__gpt-5,high,23.0,32213,0.39016669813094823,0
Std,openai__gpt-5,high,53.0,32404,1.0,1
Std,openai__gpt-5,high,22.0,5653,0.23289458134000587,0
Std,openai__gpt-5,high,32.0,16919,0.33784953535255113,0
Std,openai__gpt-5,high,57.0,45013,0.5067125502470847,0
Std,openai__gpt-5,high,40.0,6420,1.0,1
